id_plano_acao,id_plano_trabalho,id_executor,CHAVE,situacao_plano_trabalho,classificacao_orcamentaria_pt,id_meta,sequencial_meta,nome_executor,objeto_executor,desc_meta,un_medida_meta,qt_uniade_meta,elemento_despesa_estimado,categoria_macro,CLASSIFICACAO DETALHAMENTO OBJETO,CLASSIFICACAO JUSTIFIFICATIVA
76458,40636,43450.0,76458-40636-43450,APROVADO,"ÓRGÃO: 1 - PREFEITURA MUNICIPAL DE BRAZABRANTES
UNIDADE ORÇAMENTÁRIA: 14 - SECRETARIA DE TRANSPORTES
APLICAÇÃO PROGRAMADA: PAVIMENTACAO DE VIAS URBANAS
DOTAÇÃO: 26.782.0501.1.032
NATUREZA DE DESPESA: 4.4.90.51.00 
FICHA: 0261 Obras e Instalacoes",920950.0,10.0,MUNICIPIO DE BRAZABRANTES,"Recapeamento Asfáltico em PMF (asfalto pré-misturado a frio, espessura 3,0 cm) na Zona Urbana do distrito de Deuslândia, município de Brazabrantes - GO.
Área de Recapeamento: 14.296,51 M2.
Comprimento de Sarjetas a executar com largura 30 cm e espessura 10 cm: 2.559,63 M.","Recapeamento Asfáltico em PMF (asfalto pré-misturado a frio, espessura 3,0 cm) na Zona Urbana do distrito de Deuslândia, município de Brazabrantes - GO. Área de Recapeamento: 14.296,51 M2. Comprimento de Sarjetas a executar com largura 30 cm e espessura 1",M2,14296510.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76438,38393,41140.0,76438-38393-41140,APROVADO,03.09.15.451.24.1.158.4.4.90.51  FICHA 0174  OBRAS DE PAVIMENTAÇÃO ASFÁLTICA E RECAPEAMENTO,881610.0,10.0,MUNICIPIO DE ITAPACI,PAVIMENTAÇÃO DE VIAS URBANAS NO MUNICIPIO DE ITAPACI GO,PAVIMENTAÇÃO EM VIAS URBANAS DO MUNICIPIO DE ITAPACI GO,M2,50000.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
76457,41622,44501.0,76457-41622-44501,APROVADO,02.05.15.451.214.2.012.4.4.90.51.000414.1.90.000,939540.0,10.0,MUNICIPIO DE SANTO ANTONIO DA BARRA,"PAVIMENTAÇÃO ASFALTICA EM CBUQ DE VIAS PÚBLICAS DO SETOR NOVA SANTA CRUZ LOCALIZADO EM PERIMETRO URBANO DO DISTRITO DE SANTA CRUZA DAS LAJES - MUNICIPIO DE SANTO ANTONIO DA BARRA - GO. NESTE LOCAL ESTA SENDO CONSTRUIDO HABITAÇÕES DE AMBITO SOCIAL PARA BENEFICIAR FAMILIAS DE BAIXA RENDA, SENDO ASSIM, FAZ-SE NECESSARIO O INVESTIMENTO EM INFRAESTRUTURA VIARIA  CONFORME DEMONSTRADO NO CROQUI EM ANEXO.","PAVIMENTAÇÃO ASFALTICA DAS RUAS 01, 02, 03, 04, 05 E 06, LOCALIZADAS NO SETOR NOVA SANTA CRUZ, PERIMETRO URBANO DO DISTRITO DE SANTA CRUZ DAS LAJES - MUNICIPIO DE SANTO ANTONIO DA BARRA.",M2,52000.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76456,34687,37462.0,76456-34687-37462,Em Complementação,2.016.3.3.90.39.000133.1.70.000,829720.0,10.0,MUNICIPIO DE SANTO ANTONIO DA BARRA,"Abastecimento de combustíveis para o atendimento da frota de veículos e equipamentos utilizados na recuperação e manutenção de estradas vicinais, Município de Santo Antônio da Barra – GO,","Abastecimento de combustíveis para o atendimento da frota de veículos e equipamentos (Retroescavadeiras, Caminhões, Trator e Patrol) os quais são utilizados na recuperação e manutenção de estradas vicinais, no Municipio de Santo Antonio da Barra",L/M/H,700.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,detalhado,IDENTIFICADO
76461,41221,44083.0,76461-41221-44083,APROVADO,"02 - PODER EXECUTIVO
0200 - PREFEITURA MUNICIPAL DE SÃO JOSE DA COROA GRANDE 
0208 - SECRETARIA MUNICIPAL DE OBRAS E SERVIÇOS PÚBLICOS 
15 - Urbanismo
451 - Infraestrutura Urbana
3230 - PLANEJAMENTO URBANO
15.451.3230.1018 - PAVIMENTAÇÃO DE VIAS PÚBLICAS 
44905100 Obras e Instalações",931970.0,10.0,MUNICIPIO DE SAO JOSE DA COROA GRANDE,"Pavimentação de 7900 metros quadrados em ruas do município de São José da Coroa Grande -PE. Objetivando o desenvolvimento urbano sustentável, promovendo melhores condições de tráfego, controle da poeira e da lama, redução de custos com manutenção de diversas áreas e aumento da qualidade de vida dos munícipes.",Pavimentação e qualificação de vias públicas,M2,79000.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76442,42403,45310.0,76442-42403-45310,APROVADO,"
ÓRGÃO..........: MUNICÍPIO DE URUAÇU CÓDIGO: 03
UNIDADE.......: SECRETARIA DE INFRAESTRUTURA CÓDIGO: 39
PAVIMENTAÇÃO E RECAP. DE VIAS URBANAS
03.39.15.451.0052.1.228
4.4.90.51",955550.0,10.0,MUNICIPIO DE URUACU,"Pavimentação: Adequação De Vias
- Recapeamento em diversas ruas no Municipio de Uruaçu-GO.",Recapeamento em diversas ruas no Municipio de Uruaçu-GO.,M2,167230.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76464,35492,38234.0,76464-35492-38234,Enviado para Análise,"1 PREFEITURA MUNICIPAL DE XEXÉU

02 PODER EXECUTIVO

02 14 SECRETARIA DE INFRAESTRUTRA E CONTROLE URBANO

02 14 00 SECRETARIA DE INFRAESTRUTRA E CONTROLE URBANO

27 Desporto e Lazer

27 812 Desporto Comunitário

27 812 2701 PROMOÇÃO DE ATIVIDADES ESPORTIVAS

27 812 2701 1045 0000 Construção, Reforma e/ou Ampliação de Campos de Futebol, Ginásios
de Esportes, Quadras Poliesportivas entre Outras

462 4.4.90.00.00 APLICAÇÕES DIRETAS",839640.0,10.0,MUNICIPIO DE XEXEU,"CONSTRUÇÃO DE PRAÇA PARA ÁREA DE LAZER E ATIVIDADES FÍSICAS NA AV MÁRIO MELO, NA ZONA URBANA DO MUNICÍPIO DE XEXÉU-PE.
","CONSTRUÇÃO DE PRAÇA PARA ÁREA DE LAZER E ATIVIDADES FÍSICAS NA AV MÁRIO MELO, NA ZONA URBANA DO MUNICÍPIO DE XEXÉU-PE.",M2,17000.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
81439,40607,43420.0,81439-40607-43420,Enviado para Análise,"Orgão: 02.00 – Poder Executivo
Unidade: 02.04.00 – Secretaria Municipal de Obras, Habitação e Serviços Públicos
Projeto/Atividade: 15.451.0007.1404 – Construção e Reforma de Praças, Parques e Jardins
Elemento de Despesa: 4490.51 – Obras e Instalações
",920550.0,10.0,MUNICIPIO DE FRANCISCO SANTOS,"Construção e Reforma de Praças, Parques e Jardins","Construção e Reforma de Praças, Parques e Jardins",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76441,42579,45503.0,76441-42579-45503,Enviado para Análise,"ÓRGÃO..........: MUNICÍPIO DE URUAÇU CÓDIGO: 03
UNIDADE.......: SECRETARIA DE INFRAESTRUTURA CÓDIGO: 39
MANUTENCAO DA ILUMINACAO PUBLICA
03.39.15.451.0052.2.228 00343 4.4.90.52

",959540.0,10.0,MUNICIPIO DE URUACU,"Modernização Da Iluminação Pública.
Avenida níquel – 1550 metros de extensão",Modernização Da Iluminação Pública.,M,15500.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
76462,38940,41692.0,76462-38940-41692,Em Complementação,8.244.080.323.120.000,890510.0,10.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE JAQUEIRA,Custeio de serviço do CRAS,Custeio de serviços do CRAS,UN,10.0,39 - Outros Serviços de Terceiros - Pessoa Jurídica,Serviços,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
76450,37492,40231.0,76450-37492-40231,Em Complementação,"Objeto: 263 - Construção, Reforma Ou Ampliação De Espaços De Esporte E Lazer, em zona urbana e Uruana/GO.
Dotação: 01 33 27 812 0121 1.026 4.4.90.51.00 - 0204
",867040.0,10.0,MUNICIPIO DE URUANA,"Objeto: 263 - Construção, Reforma Ou Ampliação De Espaços De Esporte E Lazer, em zona urbana de Uruana/GO.
Dotação: 01 33 27 812 0121 1.026 4.4.90.51.00 - 0204
","Objeto: 263 - Construção, Reforma Ou Ampliação De Espaços De Esporte E Lazer, em zona urbana e Uruana/GO.",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76463,38945,41697.0,76463-38945-41697,Enviado para Análise,15.451.150.210.320.000,891130.0,10.0,MUNICIPIO DE JAQUEIRA,Construção de pavimentação em paralelepípedo em vias urbanas da sede do  município de Jaqueira/PE,Construção de  pavimentação em paralelepípedo em vias urbanas da sede  do município de Jaqueira /PE,M2,20000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76451,37700,40438.0,76451-37700-40438,Em Complementação,"Objeto: 539 - Pavimentação: Adequação De Vias em zona urbana e Uruana/GO.

Dotação: 01 28 15 451 0050 1.027 4.4.90.51.00 Obras e Instalações - 0099
",869870.0,10.0,MUNICIPIO DE URUANA,"Objeto: 539 - Pavimentação: Adequação De Vias em zona urbana e Uruana/GO.

Dotação: 01 28 15 451 0050 1.027 4.4.90.51.00 Obras e Instalações - 0099
",Objeto: 539 - Pavimentação: Adequação De Vias em zona urbana e Uruana/GO.,UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76455,38038,40784.0,76455-38038-40784,Em Complementação,"Referência do Convênio: R$ 990.000,00 de emenda por transferência especial, do Deputado Professor Alcides, destinada à função 539 – Pavimentação: Adequação de Vias.",875830.0,10.0,MUNICIPIO DE SAO LUIZ DO NORTE,Pavimentação asfáltica em diversas ruas do município,Pavimentação asfáltica em diversas ruas do município,MESES,360.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76444,41152,44008.0,76444-41152-44008,Em Complementação,"Dotação orçamentaria: 10.21.26.26.782.0107.1.019.44.90.51 
Construção de pontes mata burros e estradas vicinais como Zona rural, tíubas, macacos, São João e fazenda alegre São João",930980.0,10.0,MUNICIPIO DE CAMPOS VERDES,"Construção de pontes mata burros e estradas vicinais como Zona rural, tíubas, macacos, São João e fazenda alegre São João","Construção de pontes mata burros e estradas vicinais como Zona rural, tíubas, macacos, São João e fazenda alegre São João",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76447,41801,44687.0,76447-41801-44687,Enviado para Análise,"ÓRGÃO.....: MUNICIPIO DE ESTRELA DO NORTE CÓDIGO: 22
UNIDADE..: SECRETARIA DE TRANSPORTES E OBRAS CÓDIGO: 20
752 Energia Elétrica,
506 ILUMINACAO PUBLICA
1.015 AMPLIACAO REDE ENERGIA ELETRICA
4.4.90.51 OBRAS E INSTALAÇÕES 000374",942980.0,10.0,MUNICIPIO DE ESTRELA DO NORTE,"MELHORIA / EFICIENTIZAÇÃO / MODERNIZAÇÃO EM ILUMINAÇÃO PÚBLICA – VÁRIAS RUAS,  AVENIDAS E PRAÇAS NO MUNICIPIO DE ESTRELA DO NORTE/GO
O Projeto contempla a Melhoria / Eficientização / Modernização em Iluminação Pública do Município de Montividiu do Norte, destacando os seguintes materiais e serviços:
•	Fornecimento e instalação de Luminárias Led, potência entre 100W e 150W;
•	Fornecimento e Instalação de Braço de Iluminação Pública  decorativo, modelo andorinha, 3,0 metros;
•	Fornecimento e Instalação de Braço de Iluminação Pública Convencional de 3,0 metros;
•	Fornecimento e Instalação de Parafusos e Ferragens necessárias para a fixação dos conjuntos de iluminação;
•	Fornecimento e Instalação de Conectores;
•	Fornecimento e Instalação de Relés Fotoelétricos;
•	Fornecimento e Instalação de núcleos de ferro galvanizado para fixação de luminárias;
•	Fornecimento e Instalação de Cabos Elétricos;
•	Confecção de Projetos Executivos;
","MELHORIA / EFICIENTIZAÇÃO / MODERNIZAÇÃO EM ILUMINAÇÃO PÚBLICA – VÁRIAS RUAS,  AVENIDAS E PRAÇAS NO MUNICIPIO DE ESTRELA DO NORTE/GO",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,IDENTIFICADO
76443,42223,45126.0,76443-42223-45126,Em Complementação,"Dotação orçamentaria: 010.14.15.451.1038.1.101.4.4.90.5100 - Ficha 067
Pavimentação Av. Santos Dumont Setor laranjeiras, zona urbana",951530.0,10.0,MUNICIPIO DE NOVA CRIXAS,"Dotação orçamentaria: 010.14.15.451.1038.1.101.4.4.90.5100 - Ficha 067
Pavimentação Av. Santos Dumont Setor laranjeiras, zona urbana","Pavimentação Av. Santos Dumont Setor laranjeiras, zona urbana",UN,10.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76446,42303,45208.0,76446-42303-45208,Em Complementação,"FICHA: 000332
ÓRGÃO: 000008 - FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL
UNIDADE: 000020 - DIVISAO DO SERVIÇO DE ASSISTENCIA SOCIAL
FUNÇÃO: 000008- Assistência Social
SUB-FUNÇÃO: 000122- Administração Geral
PROGRAMA: 001006-APOIO ASSISTENCIAL E AOS DIREITOS SOCIAI
PROJETO/ATIVIDADE: 1.012 -EQUIP. OBRAS, REFOR. INVESTIMENT NO FMAS
ELEMENTO: 449051 - OBRAS E INSTALAÇÕES
SUBELEMENTO: 00- OBRAS E INSTALAÇÕES",953130.0,10.0,MUNICIPIO DE ANICUNS,"O município realizará serviços como: Piscina com cobertura, banheiros e uma copa, no Centro De Referência De Assistência Social do município de Anicuns/GO. 

Endereço da área de intervenção: R. Palmeiras, esquina c/ R. São José de Mossâmedes - St. Central, Anicuns - GO, 76170-000","O município realizará serviços como: Piscina com cobertura, banheiros e uma copa, no Centro De Referência De Assistência Social do município de Anicuns/GO.",M2,3000.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
76452,42381,45297.0,76452-42381-45297,Em Complementação,"Objeto: Pavimentação: Execução de Terraplanagem, Drenagem Superficial e Revestimento Asfáltico em zona urbana no Município de Adelândia-Go. 5.057,87 M².
Dotação orçamentária: 26.782.16.1.109-449051
",955200.0,10.0,MUNICIPIO DE ADELANDIA,"Objeto: Pavimentação: Execução de Terraplanagem, Drenagem Superficial e Revestimento Asfáltico em zona urbana no Município de Adelândia-Go. 5.057,87 M².

Dotação orçamentária: 26.782.16.1.109-449051
","Objeto: Pavimentação: Execução de Terraplanagem, Drenagem Superficial e Revestimento Asfáltico em zona urbana no Município de Adelândia-Go. 5.057,87 M².",UN,10.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
76460,43288,46267.0,76460-43288-46267,Em Complementação,"02 - PODER EXECUTIVO
0200 - FUNDO MUNICIPAL DE SAUDE
0214 - FUNDO MUNICIPAL DE SAÚDE
10 - Saúde
302 - Assistência Hospitalar e Ambulatorial
4280 - ASSISTÊNCIA MÉDICA E SANITÁRIA
10.302.4280.1046  -  AQUISIÇÃO DE VEÍCULOS E AMBULÂNCIAS
44905200 Equipamentos e Material Permanente",976570.0,10.0,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DA COROA GRANDE,"Aquisição de 2 unidade veicular configurada como Ambulância Tipo A para remoções simples e eletivas, dotada de equipamentos básicos de atendimento e suporte ao transporte de pacientes, em conformidade com normas do Ministério da Saúde e da ANVISA para o municipio de são josé da coroa grande - pe",Aquisição de Ambulancia Porte Médio - Remoção Simples,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
76460,43288,46267.0,76460-43288-46267,Em Complementação,"02 - PODER EXECUTIVO
0200 - FUNDO MUNICIPAL DE SAUDE
0214 - FUNDO MUNICIPAL DE SAÚDE
10 - Saúde
302 - Assistência Hospitalar e Ambulatorial
4280 - ASSISTÊNCIA MÉDICA E SANITÁRIA
10.302.4280.1046  -  AQUISIÇÃO DE VEÍCULOS E AMBULÂNCIAS
44905200 Equipamentos e Material Permanente",976580.0,20.0,FUNDO MUNICIPAL DE SAUDE DE SAO JOSE DA COROA GRANDE,"Aquisição de 2 unidade veicular configurada como Ambulância Tipo A para remoções simples e eletivas, dotada de equipamentos básicos de atendimento e suporte ao transporte de pacientes, em conformidade com normas do Ministério da Saúde e da ANVISA para o municipio de são josé da coroa grande - pe",Aquisição de Ambulancia Porte Pequeno - Remoção Simples,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
76469,43299,46278.0,76469-43299-46278,Em Complementação,AQUISIÇÃO DE MATERIAL DE CONSUMO PARA PRESTAÇÃO DOS SERVIÇOS DE ASSITENCIA SOCIAL.,976910.0,10.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DO BOM JARDIM,AQUISIÇÃO DE MATERIAL DE CONSUMO PARA PRESTAÇÃO DOS SERVIÇOS DE ASSITENCIA SOCIAL.,AQUISIÇÃO DE MATERIAL DE CONSUMO PARA PRESTAÇÃO DOS SERVIÇOS DE ASSITENCIA SOCIAL.,UN,10.0,30 - Material de Consumo,Material de consumo,mediano,IDENTIFICADO
76470,43327,46311.0,76470-43327-46311,Em Complementação,CONSTRUÇÃO DE EQUIPAMENTO PARA PRATICAS ESPORTIVAS NO MUNICIPIO DE BOM JARDIM/PE,977380.0,10.0,MUNICIPIO DO BOM JARDIM,CONSTRUÇÃO DE EQUIPAMENTO PARA PRATICAS ESPORTIVAS NO MUNICIPIO DE BOM JARDIM/PE,CONSTRUÇÃO DE EQUIPAMENTO PARA PRATICAS ESPORTIVAS NO MUNICIPIO DE BOM JARDIM/PE,UN,10.0,51 - Obras e Instalações,Obra/instalação,mediano,IDENTIFICADO
76468,43348,46335.0,76468-43348-46335,Enviado para Análise,AQUISIÇÃO DE MATERIAL ESCOLAR.,977840.0,10.0,MUNICIPIO DO BOM JARDIM,AQUISIÇÃO DE MATERIAL ESCOLAR.,AQUISIÇÃO DE MATERIAL ESCOLAR.,UN,10.0,30 - Material de Consumo,Material de consumo,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76549,42822,45791.0,76549-42822-45791,APROVADO,"20000 - PODER EXECUTIVO
20800 - SECRETARIA DE INFRAESTRUTURA
15 - URBANISMO
451 - INFRAESTRUTURA URBANA
1503 - INFRAESTRUTURA URBANA
1012 - PAVIMENTAÇÃO DE VIAS E ACESSOS, INCLUINDO CALÇAMENTO E MEIO FIO
44905100 - Obras e Instalações",966450.0,10.0,MUNICIPIO DE VERTENTE DO LERIO,Pavimentação em diversas ruas urbanas que compõe um binário no centro sede deste município de Vertente dó Lério - PE,Pavimentação em diversas ruas urbanas que compõe um binário no centro sede deste município de Vertente dó Lério - PE,M2,20000.0,51 - Obras e Instalações,Obra/instalação,detalhado,NÃO FOI POSSÍVEL IDENTIFICAR
76540,42687,45723.0,76540-42687-45723,Enviado para Análise,"02 PODER EXECUTIVO
0209- SECRET. MUNIC. DE SAÚDE DAS CORRENTES
020992- FUNDO MUNICIPAL DE SAÚDE
10301- ATENÇÃO BÁSICA
103010027- PROMOÇÃO DE SAUDE
10301002720890000 INCENTIVO FINANCEIRO DA APS DESEMPENHO
",964540.0,10.0,CORRENTES FUNDO MUNICIPAL DE SAUDE,"Os recursos provenientes da Emenda Especial no valor total de R$ 198.000,00 serão utilizados para o custeio de despesas essenciais ao funcionamento das unidades de saúde do município como folha de pagamento da atenção primária.","Os recursos provenientes da Emenda Especial no valor total de R$ 198.000,00 serão utilizados para o custeio de despesas essenciais ao funcionamento das unidades de saúde do município como folha de pagamento da atenção primária.",UN,10.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,NÃO FOI POSSÍVEL IDENTIFICAR,IDENTIFICADO
76541,42704,45650.0,76541-42704-45650,Enviado para Análise,"02 PODER EXECUTIVO
0211 - SEC. MUNI. DE ASSIATENCIA SOCIAL E CIDADANIA
021112- FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL
08244- ASSISTÊNCIA COMUNITÁRIA
082440007- GESTÃO ADM. DOS ORGÃOS DO GOVERNO
08244000721310000- MANUT. DAS ATIVI. DO CO-FINANCIAMENTO FUNDO A FUNDO FEAS
4.4.90.52.00 - EQUIPAMNETOS E MATERIAIS PERMANENTES",962670.0,10.0,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,"AQUISIÇÃO DE UMA VAN COM 17 LUGARES  COM ACESSIBILIDADE  PARA O MUNICÍPIO DE CORRENTES/PE, VINCULADA A UNIDADE Nº 260470405-02 - CRAS SEDE, PARA EXECUÇÃO DO SERVIÇO  PSE PARA PESSOAS COM DEFICIÊNCIA ,IDOSAS E SUAS FA M Í L I A S, QUE VISA GARANTIR DIREITOS E PROMOVER A INCLUSÃO SOCIAL DESSES GRUPOS, COMBATENDO A EXCLUSÃO E ISOLAMENTO. 
CASO O BEM ADQUIRIDO ULTRAPASSE O VALOR DA EMENDA O MUNICÍPIO CUSTEARIA COMO CONTRAPARTIDA.
ESTE OBJETO SE ENQUADRA NA PORTARIA SBAS/MDS Nº47, 25 DE ABRIL DE 2025 - (GND 4- INVESTIMENTO) VAN COM ACESSIBILIDADE.","AQUISIÇÃO DE UMA VAN COM 17 LUGARES  COM ACESSIBILIDADE  PARA O MUNICÍPIO DE CORRENTES/PE, VINCULADA A UNIDADE Nº 260470405-02 - CRAS SEDE, PARA EXECUÇÃO DO SERVIÇO  PSE PARA PESSOAS COM DEFICIÊNCIA ,IDOSAS E SUAS FA M Í L I A S, QUE VISA GARANTIR DIREITO",UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
76522,35712,38454.0,76522-35712-38454,Enviado para Análise,"Unidade Gestora: 3 - Fundo Municipal de Saúde
Órgão Orçamentário: 11000 - Entidade Supervisionada
Unidade orçamentária: 11003 - Fundo Municipal de Saúde
Função: 10 - Saúde
Subfunção: 301 - Atenção Básica
Programa: 1004 - Atenção Básia à Saúde da População
Ação: 1.4093 - AQUISIÇÃO DE VEÍCULOS, MÁQUINAS, MÓVEIS E EQUIPAMENTOS PARA O PISO DA ATENÇÃO PRIMÁRIA - PAP
Despesa 118 - 4.4.90.52",842500.0,10.0,FUNDO MUNICIPAL DE SAUDE,"AQUISIÇÃO DE UNIDADE MÓVEL ODONTÓGICA PARA O FUNDO MUNICIPAL DE SAÚDE - VISANDO ATENDIMENTO MÓVEL DE PACIENTES EM DIVERSAS LOCALIDADES DO MUNICÍPIO, MELHORANDO O ÍNDICE DE PESSOAS COM ACESSO AO ATENDIMENTO COM ODONTÓLOGOS, COM POLÍTICAS DE PREVENÇÕES E TRATAMENTO ESPCIALIZADOS. 
",AQUISIÇÃO DE UNIDADE ODONTOLÓGICA,UN,10.0,52 - Equipamentos e Material Permanente,Equipamentos/material permanente,detalhado,IDENTIFICADO
76545,43648,46675.0,76545-43648-46675,APROVADO,"11500 SECRETARIA DE INFRA-ESTRUTURA E SERVIÇOS URBANOS
11530 DEPARTAMENTO DE OBRAS E INFRA ESTRUTURA
1545120021.006 IMPLANTAÇÃO DA INFRAESTRUTURA DO MUNICÍPIO - CONSTRUÇÃO DE PAVIMENTAÇÃO
44905100 OBRAS E INSTALAÇÕES
",985370.0,10.0,MUNICIPIO DE ITAIBA,PAVIMENTAÇÃO DE VIAS NO PERÍMETRO URBANO DO MUNICÍPIO DE ITAÍBA/PE,PAVIMENTAÇÃO DE VIAS NO PERÍMETRO URBANO DO MUNICÍPIO DE ITAÍBA/PE,M2,39600.0,51 - Obras e Instalações,Obra/instalação,mediano,NÃO FOI POSSÍVEL IDENTIFICAR
76521,34610,38797.0,76521-34610-38797,Em Complementação,"UNIDADE GESTORA: 3 - FUNDO MUNICIPAL DE SAÚDE DE SÃO JOAQUIM DO MONTE
ÓRGÃO ORÇAMENTÁRIO: 11000 - ENTIDADE SUPERVISONADA
UNIDADE ORÇAMENTÁRIA: 11003 - FUNDO MUNICIPAL DE SAÚDE
FUNÇÃO: 10 - SAÚDE
SUBFUNÇÃO: 302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL
PROGRAMA: 1005 - ASSISTÊNCIA DE MÉDIA E ALTA COMPLEXIDADE HOSPITALAR E MABULATORIAL
AÇÃO: 2.4167 - MANUTENÇÃO DAS AÇÕES DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL DE MÉDIA E ALTA COMPLEXIDADE
DESPESA 146 - 3.3.90.36

",846650.0,10.0,FUNDO MUNICIPAL DE SAUDE,Aquisição de combustíveis gasolina e óleo diesel para veículos MAC.,AQUISIÇÃO DE DIESEL PARA VEÍCULOS MAC,L,174890.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
76521,34610,38797.0,76521-34610-38797,Em Complementação,"UNIDADE GESTORA: 3 - FUNDO MUNICIPAL DE SAÚDE DE SÃO JOAQUIM DO MONTE
ÓRGÃO ORÇAMENTÁRIO: 11000 - ENTIDADE SUPERVISONADA
UNIDADE ORÇAMENTÁRIA: 11003 - FUNDO MUNICIPAL DE SAÚDE
FUNÇÃO: 10 - SAÚDE
SUBFUNÇÃO: 302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL
PROGRAMA: 1005 - ASSISTÊNCIA DE MÉDIA E ALTA COMPLEXIDADE HOSPITALAR E MABULATORIAL
AÇÃO: 2.4167 - MANUTENÇÃO DAS AÇÕES DE ASSISTÊNCIA HOSPITALAR E AMBULATORIAL DE MÉDIA E ALTA COMPLEXIDADE
DESPESA 146 - 3.3.90.36

",867350.0,20.0,FUNDO MUNICIPAL DE SAUDE,Aquisição de combustíveis gasolina e óleo diesel para veículos MAC.,AQUISIÇÃO DE GASOLINA PARA VEÍCULOS MAC.,L,147400.0,NÃO FOI POSSÍVEL IDENTIFICAR,Não identificado,detalhado,IDENTIFICADO
76525,41552,44432.0,76525-41552-44432,Enviado para Análise,"10 301 1001 ATENÇÃO BÁSICA A SAÚDE DA POPULAÇÃO
10 301 1001 2.105 Manutenção das ações de atenção básica a saúde.
3.3.90.30 Material de Consumo,",938480.0,10.0,FUNDO MUNICIPAL DE SAUDE DO MUNICIPIO DE VENTUROSA,Aquisição de medicamentos para distribuição nas 09 (nove) unidades básicas de saúde da família do município.,Aquisição de medicamentos da farmácia básica para distribuição aos usuários das unidades básicas de saúde do munícipio.,UN,22041780.0,30 - Material de Consumo,Material de consumo,detalhado,IDENTIFICADO
