"id_executor","cd_area_politica_publica_tipo_pt","area_politica_publica_tipo_pt","cd_area_politica_publica_pt","area_politica_publica_pt"
7515,16,"Habitação",482,"Habitação Urbana"
7515,17,"Saneamento",511,"Saneamento Básico Rural"
7515,17,"Saneamento",512,"Saneamento Básico Urbano"
7515,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
7515,18,"Gestão Ambiental",542,"Controle Ambiental"
7515,18,"Gestão Ambiental",543,"Recuperação de Áreas Degradadas"
7515,18,"Gestão Ambiental",544,"Recursos Hídricos"
7515,18,"Gestão Ambiental",545,"Meteorologia"
7515,19,"Ciência e Tecnologia",571,"Desenvolvimento Científico"
7515,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
7515,19,"Ciência e Tecnologia",573,"Difusão do Conhecimento Científico e Tecnológico"
7515,20,"Agricultura",605,"Abastecimento"
7515,20,"Agricultura",606,"Extensão Rural"
7515,20,"Agricultura",607,"Irrigação"
7515,20,"Agricultura",608,"Promoção da Produção Agropecuária"
7515,20,"Agricultura",609,"Defesa Agropecuária"
7515,21,"Organização Agrária",631,"Reforma Agrária"
7515,21,"Organização Agrária",632,"Colonização"
7515,22,"Indústria",661,"Promoção Industrial"
7515,22,"Indústria",662,"Produção Industrial"
7515,22,"Indústria",663,"Mineração"
7515,22,"Indústria",664,"Propriedade Industrial"
7515,22,"Indústria",665,"Normalização e Qualidade"
7515,23,"Comércio e Serviços",691,"Promoção Comercial"
7515,23,"Comércio e Serviços",692,"Comercialização"
7515,23,"Comércio e Serviços",693,"Comércio Exterior"
7515,23,"Comércio e Serviços",694,"Serviços Financeiros"
7515,23,"Comércio e Serviços",695,"Turismo"
7515,25,"Energia",751,"Conservação de Energia"
7515,25,"Energia",752,"Energia Elétrica"
7515,25,"Energia",753,"Combustíveis Minerais"
7515,25,"Energia",754,"Biocombustíveis "
7515,26,"Transporte",781,"Transporte Aéreo"
7515,26,"Transporte",782,"Transporte Rodoviário"
7515,26,"Transporte",783,"Transporte Ferroviário"
7515,26,"Transporte",784,"Transporte Hidroviário"
7515,26,"Transporte",785,"Transportes Especiais"
7515,27,"Desporto e Lazer",811,"Desporto de Rendimento"
7515,27,"Desporto e Lazer",812,"Desporto Comunitário"
7515,27,"Desporto e Lazer",813,"Lazer"
27994,15,"Urbanismo",451,"Infraestrutura Urbana "
25920,15,"Urbanismo",452,"Serviços Urbanos"
12461,15,"Urbanismo",451,"Infraestrutura Urbana "
29302,10,"Saúde",304,"Vigilância Sanitária"
30160,15,"Urbanismo",451,"Infraestrutura Urbana "
31607,20,"Agricultura",606,"Extensão Rural"
31607,26,"Transporte",782,"Transporte Rodoviário"
21600,27,"Desporto e Lazer",812,"Desporto Comunitário"
21506,15,"Urbanismo",452,"Serviços Urbanos"
32512,13,"Cultura",392,"Difusão Cultural"
32512,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
32512,15,"Urbanismo",451,"Infraestrutura Urbana "
18238,11,"Trabalho",331,"Proteção e Benefícios ao Trabalhador"
21269,27,"Desporto e Lazer",812,"Desporto Comunitário"
29204,15,"Urbanismo",451,"Infraestrutura Urbana "
30916,15,"Urbanismo",451,"Infraestrutura Urbana "
30916,27,"Desporto e Lazer",812,"Desporto Comunitário"
28991,10,"Saúde",301,"Atenção Básica"
24663,18,"Gestão Ambiental",542,"Controle Ambiental"
4542,12,"Educação",368,"Educação Básica"
28401,18,"Gestão Ambiental",542,"Controle Ambiental"
17714,8,"Assistência Social",244,"Assistência Comunitária"
18724,20,"Agricultura",606,"Extensão Rural"
2122,27,"Desporto e Lazer",813,"Lazer"
32690,15,"Urbanismo",451,"Infraestrutura Urbana "
30122,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
18837,15,"Urbanismo",451,"Infraestrutura Urbana "
20291,6,"Segurança Pública",182,"Defesa Civil"
25916,20,"Agricultura",608,"Promoção da Produção Agropecuária"
22898,15,"Urbanismo",452,"Serviços Urbanos"
22107,15,"Urbanismo",451,"Infraestrutura Urbana "
26266,20,"Agricultura",605,"Abastecimento"
26266,26,"Transporte",782,"Transporte Rodoviário"
26266,15,"Urbanismo",451,"Infraestrutura Urbana "
20035,8,"Assistência Social",241,"Assistência ao Idoso"
27725,15,"Urbanismo",451,"Infraestrutura Urbana "
36713,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
36713,13,"Cultura",392,"Difusão Cultural"
33614,17,"Saneamento",511,"Saneamento Básico Rural"
30180,27,"Desporto e Lazer",812,"Desporto Comunitário"
16765,15,"Urbanismo",451,"Infraestrutura Urbana "
16765,17,"Saneamento",512,"Saneamento Básico Urbano"
16765,27,"Desporto e Lazer",812,"Desporto Comunitário"
21131,15,"Urbanismo",452,"Serviços Urbanos"
35893,20,"Agricultura",608,"Promoção da Produção Agropecuária"
24936,27,"Desporto e Lazer",812,"Desporto Comunitário"
26066,11,"Trabalho",334,"Fomento ao Trabalho"
26066,8,"Assistência Social",241,"Assistência ao Idoso"
26066,13,"Cultura",392,"Difusão Cultural"
26066,27,"Desporto e Lazer",812,"Desporto Comunitário"
24912,15,"Urbanismo",451,"Infraestrutura Urbana "
28977,6,"Segurança Pública",183,"Informação e Inteligência"
29987,15,"Urbanismo",452,"Serviços Urbanos"
3407,15,"Urbanismo",451,"Infraestrutura Urbana "
6011,15,"Urbanismo",451,"Infraestrutura Urbana "
34232,15,"Urbanismo",451,"Infraestrutura Urbana "
12044,15,"Urbanismo",451,"Infraestrutura Urbana "
12044,15,"Urbanismo",452,"Serviços Urbanos"
12044,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
33429,20,"Agricultura",608,"Promoção da Produção Agropecuária"
32903,15,"Urbanismo",451,"Infraestrutura Urbana "
1150,15,"Urbanismo",451,"Infraestrutura Urbana "
10515,6,"Segurança Pública",182,"Defesa Civil"
33517,20,"Agricultura",608,"Promoção da Produção Agropecuária"
33517,26,"Transporte",782,"Transporte Rodoviário"
30206,15,"Urbanismo",451,"Infraestrutura Urbana "
30319,15,"Urbanismo",451,"Infraestrutura Urbana "
34306,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
1746,15,"Urbanismo",451,"Infraestrutura Urbana "
30753,15,"Urbanismo",452,"Serviços Urbanos"
201,15,"Urbanismo",451,"Infraestrutura Urbana "
16096,8,"Assistência Social",244,"Assistência Comunitária"
17519,15,"Urbanismo",451,"Infraestrutura Urbana "
22221,15,"Urbanismo",451,"Infraestrutura Urbana "
10676,26,"Transporte",782,"Transporte Rodoviário"
22331,15,"Urbanismo",451,"Infraestrutura Urbana "
34791,20,"Agricultura",608,"Promoção da Produção Agropecuária"
24482,20,"Agricultura",608,"Promoção da Produção Agropecuária"
24482,27,"Desporto e Lazer",813,"Lazer"
34317,10,"Saúde",304,"Vigilância Sanitária"
11368,20,"Agricultura",605,"Abastecimento"
29672,15,"Urbanismo",451,"Infraestrutura Urbana "
29744,17,"Saneamento",511,"Saneamento Básico Rural"
29244,14,"Direitos da Cidadania",423,"Assistência aos Povos Indígenas"
35107,15,"Urbanismo",451,"Infraestrutura Urbana "
33450,15,"Urbanismo",451,"Infraestrutura Urbana "
6801,12,"Educação",365,"Educação Infantil"
20244,14,"Direitos da Cidadania",423,"Assistência aos Povos Indígenas"
30532,10,"Saúde",304,"Vigilância Sanitária"
20131,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
6660,12,"Educação",361,"Ensino Fundamental"
6660,15,"Urbanismo",451,"Infraestrutura Urbana "
7081,15,"Urbanismo",451,"Infraestrutura Urbana "
20381,15,"Urbanismo",452,"Serviços Urbanos"
19028,10,"Saúde",301,"Atenção Básica"
36594,15,"Urbanismo",451,"Infraestrutura Urbana "
29861,10,"Saúde",301,"Atenção Básica"
24719,15,"Urbanismo",451,"Infraestrutura Urbana "
27022,15,"Urbanismo",451,"Infraestrutura Urbana "
27022,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
27022,8,"Assistência Social",244,"Assistência Comunitária"
25053,15,"Urbanismo",451,"Infraestrutura Urbana "
16810,27,"Desporto e Lazer",813,"Lazer"
30945,15,"Urbanismo",451,"Infraestrutura Urbana "
11510,27,"Desporto e Lazer",813,"Lazer"
11510,12,"Educação",365,"Educação Infantil"
32082,8,"Assistência Social",242,"Assistência ao Portador de Deficiência"
32082,10,"Saúde",301,"Atenção Básica"
32082,10,"Saúde",304,"Vigilância Sanitária"
32082,15,"Urbanismo",451,"Infraestrutura Urbana "
32082,15,"Urbanismo",452,"Serviços Urbanos"
32082,17,"Saneamento",512,"Saneamento Básico Urbano"
32082,27,"Desporto e Lazer",813,"Lazer"
32113,15,"Urbanismo",451,"Infraestrutura Urbana "
33028,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
1249,15,"Urbanismo",451,"Infraestrutura Urbana "
15976,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
19617,15,"Urbanismo",451,"Infraestrutura Urbana "
23094,8,"Assistência Social",241,"Assistência ao Idoso"
23094,8,"Assistência Social",242,"Assistência ao Portador de Deficiência"
24708,20,"Agricultura",608,"Promoção da Produção Agropecuária"
6627,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
5684,6,"Segurança Pública",181,"Policiamento"
7666,12,"Educação",365,"Educação Infantil"
20431,15,"Urbanismo",451,"Infraestrutura Urbana "
31952,6,"Segurança Pública",181,"Policiamento"
22275,27,"Desporto e Lazer",813,"Lazer"
26174,15,"Urbanismo",451,"Infraestrutura Urbana "
30004,12,"Educação",361,"Ensino Fundamental"
24120,11,"Trabalho",334,"Fomento ao Trabalho"
21248,10,"Saúde",301,"Atenção Básica"
21248,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
25917,20,"Agricultura",608,"Promoção da Produção Agropecuária"
36494,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
30861,10,"Saúde",301,"Atenção Básica"
30861,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
30861,10,"Saúde",303,"Suporte Profilático e Terapêutico"
20268,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
18712,15,"Urbanismo",451,"Infraestrutura Urbana "
4424,12,"Educação",368,"Educação Básica"
1145,27,"Desporto e Lazer",813,"Lazer"
7221,6,"Segurança Pública",181,"Policiamento"
35121,10,"Saúde",301,"Atenção Básica"
35121,12,"Educação",365,"Educação Infantil"
35121,15,"Urbanismo",451,"Infraestrutura Urbana "
26958,15,"Urbanismo",451,"Infraestrutura Urbana "
10941,6,"Segurança Pública",181,"Policiamento"
10941,27,"Desporto e Lazer",813,"Lazer"
7071,15,"Urbanismo",451,"Infraestrutura Urbana "
7071,23,"Comércio e Serviços",695,"Turismo"
17300,6,"Segurança Pública",181,"Policiamento"
25101,15,"Urbanismo",451,"Infraestrutura Urbana "
35214,23,"Comércio e Serviços",694,"Serviços Financeiros"
7998,27,"Desporto e Lazer",813,"Lazer"
19530,15,"Urbanismo",451,"Infraestrutura Urbana "
3027,20,"Agricultura",608,"Promoção da Produção Agropecuária"
10486,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
35780,10,"Saúde",304,"Vigilância Sanitária"
2506,27,"Desporto e Lazer",812,"Desporto Comunitário"
16992,20,"Agricultura",608,"Promoção da Produção Agropecuária"
20230,6,"Segurança Pública",181,"Policiamento"
29106,23,"Comércio e Serviços",694,"Serviços Financeiros"
20125,6,"Segurança Pública",181,"Policiamento"
5291,15,"Urbanismo",451,"Infraestrutura Urbana "
67,12,"Educação",361,"Ensino Fundamental"
21636,6,"Segurança Pública",181,"Policiamento"
20614,15,"Urbanismo",451,"Infraestrutura Urbana "
14017,15,"Urbanismo",451,"Infraestrutura Urbana "
31067,17,"Saneamento",512,"Saneamento Básico Urbano"
11306,10,"Saúde",301,"Atenção Básica"
11306,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
7088,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
13990,15,"Urbanismo",452,"Serviços Urbanos"
27836,10,"Saúde",301,"Atenção Básica"
6898,13,"Cultura",392,"Difusão Cultural"
27919,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
17662,15,"Urbanismo",451,"Infraestrutura Urbana "
18263,8,"Assistência Social",244,"Assistência Comunitária"
18660,15,"Urbanismo",452,"Serviços Urbanos"
13159,15,"Urbanismo",451,"Infraestrutura Urbana "
18377,13,"Cultura",392,"Difusão Cultural"
18379,8,"Assistência Social",243,"Assistência à Criança e ao Adolescente"
18379,8,"Assistência Social",244,"Assistência Comunitária"
18376,11,"Trabalho",333,"Empregabilidade"
18383,19,"Ciência e Tecnologia",572,"Desenvolvimento Tecnológico e Engenharia"
18378,13,"Cultura",392,"Difusão Cultural"
18378,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
36951,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
30430,15,"Urbanismo",451,"Infraestrutura Urbana "
863,12,"Educação",361,"Ensino Fundamental"
863,12,"Educação",362,"Ensino Médio"
863,12,"Educação",363,"Ensino Profissional"
863,12,"Educação",364,"Ensino Superior"
863,12,"Educação",365,"Educação Infantil"
863,12,"Educação",366,"Educação de Jovens e Adultos"
863,12,"Educação",367,"Educação Especial"
863,12,"Educação",368,"Educação Básica"
863,13,"Cultura",391,"Patrimônio Histórico, Artístico e Arqueológico"
863,13,"Cultura",392,"Difusão Cultural"
863,26,"Transporte",781,"Transporte Aéreo"
863,26,"Transporte",782,"Transporte Rodoviário"
863,26,"Transporte",783,"Transporte Ferroviário"
863,26,"Transporte",784,"Transporte Hidroviário"
863,26,"Transporte",785,"Transportes Especiais"
863,27,"Desporto e Lazer",811,"Desporto de Rendimento"
863,27,"Desporto e Lazer",812,"Desporto Comunitário"
863,27,"Desporto e Lazer",813,"Lazer"
30023,15,"Urbanismo",451,"Infraestrutura Urbana "
1455,10,"Saúde",301,"Atenção Básica"
30043,12,"Educação",361,"Ensino Fundamental"
21672,18,"Gestão Ambiental",541,"Preservação e Conservação Ambiental"
28784,15,"Urbanismo",451,"Infraestrutura Urbana "
30034,15,"Urbanismo",452,"Serviços Urbanos"
4009,26,"Transporte",782,"Transporte Rodoviário"
12250,8,"Assistência Social",244,"Assistência Comunitária"
3306,27,"Desporto e Lazer",813,"Lazer"
16437,6,"Segurança Pública",181,"Policiamento"
27047,15,"Urbanismo",451,"Infraestrutura Urbana "
1541,13,"Cultura",392,"Difusão Cultural"
25877,26,"Transporte",782,"Transporte Rodoviário"
1562,6,"Segurança Pública",183,"Informação e Inteligência"
1562,15,"Urbanismo",451,"Infraestrutura Urbana "
2121,18,"Gestão Ambiental",542,"Controle Ambiental"
28067,12,"Educação",365,"Educação Infantil"
932,20,"Agricultura",606,"Extensão Rural"
1975,15,"Urbanismo",451,"Infraestrutura Urbana "
34322,15,"Urbanismo",452,"Serviços Urbanos"
407,18,"Gestão Ambiental",542,"Controle Ambiental"
30063,15,"Urbanismo",451,"Infraestrutura Urbana "
30065,26,"Transporte",782,"Transporte Rodoviário"
8472,10,"Saúde",301,"Atenção Básica"
30074,15,"Urbanismo",451,"Infraestrutura Urbana "
30075,15,"Urbanismo",451,"Infraestrutura Urbana "
26549,16,"Habitação",481,"Habitação Rural"
24385,15,"Urbanismo",451,"Infraestrutura Urbana "
35034,15,"Urbanismo",451,"Infraestrutura Urbana "
35044,15,"Urbanismo",451,"Infraestrutura Urbana "
10443,10,"Saúde",301,"Atenção Básica"
35069,15,"Urbanismo",451,"Infraestrutura Urbana "
20233,27,"Desporto e Lazer",812,"Desporto Comunitário"
28810,20,"Agricultura",606,"Extensão Rural"
25557,17,"Saneamento",512,"Saneamento Básico Urbano"
30077,20,"Agricultura",606,"Extensão Rural"
14644,13,"Cultura",392,"Difusão Cultural"
28873,15,"Urbanismo",451,"Infraestrutura Urbana "
24735,16,"Habitação",481,"Habitação Rural"
24735,16,"Habitação",482,"Habitação Urbana"
28374,6,"Segurança Pública",183,"Informação e Inteligência"
5175,27,"Desporto e Lazer",812,"Desporto Comunitário"
1029,20,"Agricultura",608,"Promoção da Produção Agropecuária"
24688,15,"Urbanismo",451,"Infraestrutura Urbana "
24688,15,"Urbanismo",452,"Serviços Urbanos"
24688,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
12977,15,"Urbanismo",451,"Infraestrutura Urbana "
34430,15,"Urbanismo",451,"Infraestrutura Urbana "
34430,27,"Desporto e Lazer",812,"Desporto Comunitário"
34488,20,"Agricultura",605,"Abastecimento"
24618,6,"Segurança Pública",181,"Policiamento"
24618,6,"Segurança Pública",182,"Defesa Civil"
24618,6,"Segurança Pública",183,"Informação e Inteligência"
21542,15,"Urbanismo",451,"Infraestrutura Urbana "
36517,15,"Urbanismo",451,"Infraestrutura Urbana "
30520,12,"Educação",361,"Ensino Fundamental"
30693,15,"Urbanismo",451,"Infraestrutura Urbana "
19995,8,"Assistência Social",244,"Assistência Comunitária"
33748,15,"Urbanismo",451,"Infraestrutura Urbana "
34211,15,"Urbanismo",451,"Infraestrutura Urbana "
14354,15,"Urbanismo",451,"Infraestrutura Urbana "
15300,20,"Agricultura",608,"Promoção da Produção Agropecuária"
15293,12,"Educação",361,"Ensino Fundamental"
15306,15,"Urbanismo",451,"Infraestrutura Urbana "
31365,15,"Urbanismo",451,"Infraestrutura Urbana "
31362,15,"Urbanismo",451,"Infraestrutura Urbana "
31383,15,"Urbanismo",451,"Infraestrutura Urbana "
31944,15,"Urbanismo",451,"Infraestrutura Urbana "
32267,15,"Urbanismo",451,"Infraestrutura Urbana "
31390,15,"Urbanismo",451,"Infraestrutura Urbana "
14361,15,"Urbanismo",451,"Infraestrutura Urbana "
31395,15,"Urbanismo",451,"Infraestrutura Urbana "
28558,15,"Urbanismo",452,"Serviços Urbanos"
28558,26,"Transporte",782,"Transporte Rodoviário"
34722,12,"Educação",361,"Ensino Fundamental"
13182,15,"Urbanismo",452,"Serviços Urbanos"
28409,15,"Urbanismo",451,"Infraestrutura Urbana "
34723,10,"Saúde",301,"Atenção Básica"
11435,23,"Comércio e Serviços",695,"Turismo"
28560,26,"Transporte",782,"Transporte Rodoviário"
28559,26,"Transporte",782,"Transporte Rodoviário"
28419,15,"Urbanismo",451,"Infraestrutura Urbana "
6545,15,"Urbanismo",451,"Infraestrutura Urbana "
6545,15,"Urbanismo",452,"Serviços Urbanos"
6545,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
1059,12,"Educação",368,"Educação Básica"
21014,27,"Desporto e Lazer",812,"Desporto Comunitário"
1307,15,"Urbanismo",451,"Infraestrutura Urbana "
1307,8,"Assistência Social",244,"Assistência Comunitária"
21086,15,"Urbanismo",451,"Infraestrutura Urbana "
14406,15,"Urbanismo",451,"Infraestrutura Urbana "
33750,15,"Urbanismo",451,"Infraestrutura Urbana "
28354,15,"Urbanismo",451,"Infraestrutura Urbana "
21735,15,"Urbanismo",451,"Infraestrutura Urbana "
36315,15,"Urbanismo",451,"Infraestrutura Urbana "
21939,19,"Ciência e Tecnologia",573,"Difusão do Conhecimento Científico e Tecnológico"
22424,19,"Ciência e Tecnologia",573,"Difusão do Conhecimento Científico e Tecnológico"
23301,14,"Direitos da Cidadania",422,"Direitos Individuais, Coletivos e Difusos"
22392,12,"Educação",362,"Ensino Médio"
26063,13,"Cultura",392,"Difusão Cultural"
6547,15,"Urbanismo",451,"Infraestrutura Urbana "
6547,15,"Urbanismo",452,"Serviços Urbanos"
6547,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
6549,15,"Urbanismo",451,"Infraestrutura Urbana "
6549,15,"Urbanismo",452,"Serviços Urbanos"
6549,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
6551,15,"Urbanismo",451,"Infraestrutura Urbana "
6551,15,"Urbanismo",452,"Serviços Urbanos"
6551,15,"Urbanismo",453,"Transportes Coletivos Urbanos"
20216,26,"Transporte",785,"Transportes Especiais"
34575,10,"Saúde",301,"Atenção Básica"
36526,15,"Urbanismo",451,"Infraestrutura Urbana "
21268,15,"Urbanismo",451,"Infraestrutura Urbana "
32693,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
32693,15,"Urbanismo",451,"Infraestrutura Urbana "
32693,15,"Urbanismo",452,"Serviços Urbanos"
32693,27,"Desporto e Lazer",812,"Desporto Comunitário"
23824,10,"Saúde",301,"Atenção Básica"
23824,10,"Saúde",302,"Assistência Hospitalar e Ambulatorial"
