"id_plano_trabalho_analise","codigo_siorg_orgao_analise_pt","nome_orgao_analise_pt","situacao_planejamento_pt","situacao_parecer_analise_pt","texto_parecer_analise_pt","situacao_analise_pt","data_analise_pt","valor_reprovado_analise_pt","id_plano_trabalho"
133753,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Não se aplica","O plano de ação apresentado não se enquadra nas ações orçamentárias do Ministério do Desenvolvimento Agrário e Agricultura Familiar (MDA), e as metas indicadas não possuem correspondência com a área de atuação ou com as competências institucionais desta Pasta.

Nesse sentido, solicita-se, com a devida atenção, que seja realizada consulta prévia à área temática pertinente, de modo a direcionar a proposta ao(s) ministério(s) competente(s), assegurando a adequada alocação dos recursos e a efetiva execução das políticas públicas correlatas. Os objetos padronizados podem ser consultados no link: https://www.gov.br/transferegov/pt-br/manuais/transferegov/especiais/orientacoes-gerais/objetos-padronizados-por-orgao.pdf.

Por fim, reforça-se que a correta identificação da área de atuação e do órgão competente é etapa essencial para garantir a conformidade técnica e legal das propostas, evitando retrabalho e otimizando o uso dos recursos públicos em benefício da sociedade.","Concluída","2025-08-27T16:31:42.628702",,41932
137814,308795,"Ministério da Pesca e Aquicultura","APROVADO","Não se aplica","Objeto em desacordo com as competências do MPA","Concluída","2025-09-09T16:30:13.59811",,41932
146157,308793,"Ministério da Agricultura e Pecuária","APROVADO","Aprovar Plano de Trabalho","Prezados(as) Beneficiários(as), 
Informamos que o Plano de Ação em referência foi analisado por esta 
área técnica na presente data, com vistas à viabilização do respectivo Plano de 
Trabalho. 
Com base na avaliação objetiva realizada do plano de trabalho, que atende aos 
critérios legais, técnicos e operacionais estabelecidos pelas normas de regência, 
conforme dispõe o §1º, inc. I do  art. 5º da Portaria Conjunta MF/MGI nº 15, de 
2025, a presente avaliação refere-se exclusivamente à compatibilidade do plano de 
trabalho com as políticas públicas do órgão setorial. 
Dessa forma, com respaldo na documentação apresentada e na conformidade com 
os parâmetros normativos, recomenda-se a aprovação do Plano de Trabalho. 
Permanecemos à disposição para eventuais dúvidas ou esclarecimentos.
Atenciosamente, 
Assessoria Técnica
Coordenação-Geral de Parcerias Institucionais – CGPI","Concluída","2025-10-03T18:35:00.144065",,41932
121449,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho

","Concluída","2025-08-18T10:43:19.936505",,35123
121835,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025. 
","Concluída","2025-08-18T15:04:55.403711",,38290
123319,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-20T09:53:11.218981",,41428
123708,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025;","Concluída","2025-08-20T15:07:44.788131",,36047
124778,72084,"Ministério do Turismo","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025","Concluída","2025-08-21T16:12:01.625233",,43265
128732,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho

","Concluída","2025-08-25T18:11:31.595971",,41735
129143,72084,"Ministério do Turismo","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com a PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-25T22:18:26.313167",,38527
131059,308797,"Ministério do Esporte","APROVADO","Aprovar Plano de Trabalho","Parecer aprovado conforme anexo.","Concluída","2025-08-26T16:25:34.010032",,43630
131063,308797,"Ministério do Esporte","APROVADO","Aprovar Plano de Trabalho","Parecer aprovado conforme anexo.","Concluída","2025-08-26T16:25:52.243719",,41162
131278,308797,"Ministério do Esporte","APROVADO","Aprovar Plano de Trabalho","Parecer aprovado conforme anexo.","Concluída","2025-08-26T16:59:56.296208",,35533
132233,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","PARECER DE RECOMENDAÇÃO nº 284 – TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-08-26T19:03:14.213173",,41352
132454,308797,"Ministério do Esporte","APROVADO","Aprovar Plano de Trabalho","Parecer aprovado conforme anexo.","Concluída","2025-08-26T19:30:58.681758",,37017
124026,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho

","Concluída","2025-08-20T18:20:24.749439",,38691
124591,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Não se aplica","O plano de ação apresentado não se enquadra nas ações orçamentárias do Ministério do Desenvolvimento Agrário e Agricultura Familiar (MDA), e as metas indicadas não possuem correspondência com a área de atuação ou com as competências institucionais desta Pasta.

Nesse sentido, solicita-se, com a devida atenção, que seja realizada consulta prévia à área temática pertinente, de modo a direcionar a proposta ao(s) ministério(s) competente(s), assegurando a adequada alocação dos recursos e a efetiva execução das políticas públicas correlatas. Os objetos padronizados podem ser consultados no link: https://www.gov.br/transferegov/pt-br/manuais/transferegov/especiais/orientacoes-gerais/objetos-padronizados-por-orgao.pdf.

Por fim, reforça-se que a correta identificação da área de atuação e do órgão competente é etapa essencial para garantir a conformidade técnica e legal das propostas, evitando retrabalho e otimizando o uso dos recursos públicos em benefício da sociedade.","Concluída","2025-08-21T14:52:28.151019",,38691
127906,308795,"Ministério da Pesca e Aquicultura","APROVADO","Não se aplica","A análise do Plano de Trabalho constatou que o objeto da execução não está alinhado ao campo de atuação do Ministério da Pesca e Aquicultura. Diante disso, recomenda-se o encaminhamento do plano aos órgãos mais adequados para análise.","Concluída","2025-08-25T13:30:00.572258",,38691
136192,308793,"Ministério da Agricultura e Pecuária","APROVADO","Não se aplica","Prezados(as) Beneficiários(as),
Informamos que o Plano de Ação nº09032025-076017 / 2025, foi analisado por esta área técnica na presente data, com vistas à viabilizar o respectivo Plano de Trabalho. Em que pese ambos os objetos se enquadrarem para possível aprovação deste Ministério, a análise do Plano de Ação em questão será classificada como ""Não se Aplica"", considerando o teor do Parecer nº 2167/2025/CGCI DIRP/DIRP/SDR/MIDR.

Permanecemos à disposição .
Atenciosamente,
Anna Waléria
Supervisora Administrativa da Assessoria Técnica
Coordenação-Geral de Parcerias Institucionais – CGPI","Concluída","2025-09-04T14:56:31.432958",,38691
114935,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-11T09:31:00.756157",,41134
133822,308797,"Ministério do Esporte","APROVADO","Aprovar Plano de Trabalho","Plano de Ação aprovado, conforme parecer anexo. ","Concluída","2025-08-27T17:37:03.914914",,41472
121239,308821,"Ministério da Cultura","APROVADO","Aprovar Plano de Trabalho","Verificando o Objeto de Execução, tanto quanto seu Detalhamento, Documentos Anexos, assim como, as Metas integrantes do Plano de Trabalho em apreciação, afere-se que se coadunam à Finalidade consignada no Plano de Ação em consideração, ensejando, consequentemente, a Aprovação do presente Plano de Trabalho. ","Concluída","2025-08-17T17:43:04.83251",,42229
123327,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-20T09:56:51.646233",,41557
124054,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho

","Concluída","2025-08-20T18:55:40.785709",,36898
124213,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-21T09:56:36.608423",,41572
124052,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho

","Concluída","2025-08-20T18:54:00.098628",,38697
124230,308798,"Ministério das Cidades","APROVADO","Não se aplica","Objeto informado não está associado à área de atuação da SEMOB/MCIDADES.","Concluída","2025-08-21T10:08:12.688738",,38697
125451,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho

","Concluída","2025-08-22T11:01:44.784184",,40739
135428,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Registro que a quantidade de unidades habitacionais a serem construídas foi incluída na descrição do objeto e da meta ""CONSTRUÇÃO DE 13 UNIDADES HABITACIONAIS (CASA DE VERDADE)"". Atende aos requisitos do Art. 5º da PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-09-02T17:55:48.027127",,40802
133103,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Atende aos requisitos do Art. 5º da PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-26T21:55:49.43956",,36334
129347,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","- Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-26T09:52:50.783471",,42260
143447,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Meta 1 aprovada","Concluída","2025-09-30T17:10:35.550796",,39885
131680,308796,"Ministério do Desenvolvimento e Assistência Social, Família e Combate à Fome","APROVADO","Aprovar Plano de Trabalho","Prezado Gestor,
Segue, anexo PARECER DE RECOMENDAÇÃO nº 298– TRANSFERÊNCIAS ESPECIAIS","Concluída","2025-08-26T17:44:29.276794",,42992
142319,308798,"Ministério das Cidades","CONCLUIDO","Solicitar Complementação","Prezados, 
 
Serão necessárias, as seguintes alterações, no que se referente às Metas 1, de competência deste MCID:

•	Na aba PLANO DE TRABALHO, Indicar, de forma completa, a classificação orçamentária de despesas em que o recurso será alocado, incluindo a subfunção 451 – Infraestrutura Urbana referente às Metas 1, uma vez que o objeto deve estar correlacionado à função e subfunção orçamentária apresentada;
•	Indicar ou adequar as Metas 1, para que sejam mensuráveis, registrando no campo QUANTIDADE, o quantitativo de lâmpadas que será instalado;
","Concluída","2025-09-26T15:29:28.587166",,42564
132865,308799,"Ministério da Integração e do Desenvolvimento Regional","APROVADO","Aprovar Plano de Trabalho","Aprovação Integral do Plano de Trabalho","Concluída","2025-08-26T20:46:29.876387",,40929
129554,308798,"Ministério das Cidades","APROVADO","Aprovar Plano de Trabalho","Plano de Trabalho aprovado em conformidade com as orientações contidas na PORTARIA CONJUNTA MF/MGI Nº 15, DE 28 DE JULHO DE 2025.","Concluída","2025-08-26T10:54:56.248865",,39542
140650,308794,"Ministério do Desenvolvimento Agrário e Agricultura Familiar","APROVADO","Aprovar Plano de Trabalho","Após a avaliação do Plano de Ação pelo Ministério de Desenvolvimento Agrário e Agricultura Familiar - MDA, o plano de trabalho foi deferido e consta como APROVADO

Segue em anexo o Parecer de aprovação do Plano de Trabalho.
","Concluída","2025-09-22T10:50:24.828771",,38081
